run,type,module,name,attrname,attrvalue,value,vectime,vecvalue
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[2].nic.mac1609_4,ReceivedUnicastPackets,,,0,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[2].nic.mac1609_4,ReceivedBroadcasts,,,53,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[2].nic.mac1609_4,SentPackets,,,56,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[2].nic.mac1609_4,SentAcknowledgements,,,0,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[2].nic.mac1609_4,SNIRLostPackets,,,157,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[2].nic.mac1609_4,RXTXLostPackets,,,0,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[2].nic.mac1609_4,TotalLostPackets,,,157,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[2].nic.mac1609_4,DroppedPacketsInMac,,,0,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[2].nic.mac1609_4,TooLittleTime,,,0,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[2].nic.mac1609_4,TimesIntoBackoff,,,56,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[2].nic.mac1609_4,SlotsBackoff,,,392,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[2].nic.mac1609_4,NumInternalContention,,,0,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[2].nic.mac1609_4,totalBusyTime,,,0.043224,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[3].appl.middleware.CaService,#cam_sent,,,94,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[3].appl.middleware.ExampleService,#full_proofs,,,1,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[3].appl.middleware.ExampleService,#half_proofs,,,0,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[3].appl.middleware.ExampleService,#failed_proofs,,,0,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[3].appl.middleware.ExampleService,#loc_proof_send,,,3,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[3].nic.phy80211p,busyTime,,,0.0030005714285714,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[3].nic.mac1609_4,ReceivedUnicastPackets,,,0,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[3].nic.mac1609_4,ReceivedBroadcasts,,,475,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[3].nic.mac1609_4,SentPackets,,,97,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[3].nic.mac1609_4,SentAcknowledgements,,,0,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[3].nic.mac1609_4,SNIRLostPackets,,,43,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[3].nic.mac1609_4,RXTXLostPackets,,,6,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[3].nic.mac1609_4,TotalLostPackets,,,49,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[3].nic.mac1609_4,DroppedPacketsInMac,,,0,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[3].nic.mac1609_4,TooLittleTime,,,0,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[3].nic.mac1609_4,TimesIntoBackoff,,,98,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[3].nic.mac1609_4,SlotsBackoff,,,658,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[3].nic.mac1609_4,NumInternalContention,,,0,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[3].nic.mac1609_4,totalBusyTime,,,0.099505006702,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[9].appl.middleware.CaService,#cam_sent,,,104,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[9].appl.middleware.ExampleService,#full_proofs,,,0,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[9].appl.middleware.ExampleService,#half_proofs,,,1,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[9].appl.middleware.ExampleService,#failed_proofs,,,0,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[9].appl.middleware.ExampleService,#loc_proof_send,,,7,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[9].nic.phy80211p,busyTime,,,0.0057468387096774,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[9].nic.mac1609_4,ReceivedUnicastPackets,,,0,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[9].nic.mac1609_4,ReceivedBroadcasts,,,992,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[9].nic.mac1609_4,SentPackets,,,111,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[9].nic.mac1609_4,SentAcknowledgements,,,0,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[9].nic.mac1609_4,SNIRLostPackets,,,119,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[9].nic.mac1609_4,RXTXLostPackets,,,14,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[9].nic.mac1609_4,TotalLostPackets,,,133,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[9].nic.mac1609_4,DroppedPacketsInMac,,,0,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[9].nic.mac1609_4,TooLittleTime,,,0,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[9].nic.mac1609_4,TimesIntoBackoff,,,112,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[9].nic.mac1609_4,SlotsBackoff,,,842,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[9].nic.mac1609_4,NumInternalContention,,,0,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[9].nic.mac1609_4,totalBusyTime,,,0.192031,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[21].appl.middleware.CaService,#cam_sent,,,34,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[21].appl.middleware.ExampleService,#full_proofs,,,0,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[21].appl.middleware.ExampleService,#half_proofs,,,0,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[21].appl.middleware.ExampleService,#failed_proofs,,,0,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[21].appl.middleware.ExampleService,#loc_proof_send,,,6,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[21].nic.phy80211p,busyTime,,,0.0087664,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[21].nic.mac1609_4,ReceivedUnicastPackets,,,0,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[21].nic.mac1609_4,ReceivedBroadcasts,,,521,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[21].nic.mac1609_4,SentPackets,,,40,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[21].nic.mac1609_4,SentAcknowledgements,,,0,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[21].nic.mac1609_4,SNIRLostPackets,,,41,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[21].nic.mac1609_4,RXTXLostPackets,,,27,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[21].nic.mac1609_4,TotalLostPackets,,,68,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[21].nic.mac1609_4,DroppedPacketsInMac,,,0,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[21].nic.mac1609_4,TooLittleTime,,,0,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[21].nic.mac1609_4,TimesIntoBackoff,,,42,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[21].nic.mac1609_4,SlotsBackoff,,,271,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[21].nic.mac1609_4,NumInternalContention,,,0,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[21].nic.mac1609_4,totalBusyTime,,,0.089584062521,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[0].appl.middleware.CaService,#cam_sent,,,208,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[0].appl.middleware.ExampleService,#full_proofs,,,0,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[0].appl.middleware.ExampleService,#half_proofs,,,1,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[0].appl.middleware.ExampleService,#failed_proofs,,,0,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[0].appl.middleware.ExampleService,#loc_proof_send,,,20,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[0].nic.phy80211p,busyTime,,,0.0057670943396226,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[0].nic.mac1609_4,ReceivedUnicastPackets,,,0,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[0].nic.mac1609_4,ReceivedBroadcasts,,,3603,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[0].nic.mac1609_4,SentPackets,,,228,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[0].nic.mac1609_4,SentAcknowledgements,,,0,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[0].nic.mac1609_4,SNIRLostPackets,,,193,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[0].nic.mac1609_4,RXTXLostPackets,,,124,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[0].nic.mac1609_4,TotalLostPackets,,,317,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[0].nic.mac1609_4,DroppedPacketsInMac,,,0,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[0].nic.mac1609_4,TooLittleTime,,,0,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[0].nic.mac1609_4,TimesIntoBackoff,,,231,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[0].nic.mac1609_4,SlotsBackoff,,,1747,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[0].nic.mac1609_4,NumInternalContention,,,0,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[0].nic.mac1609_4,totalBusyTime,,,0.640988412582,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[1].appl.middleware.CaService,#cam_sent,,,274,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[1].appl.middleware.ExampleService,#full_proofs,,,0,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[1].appl.middleware.ExampleService,#half_proofs,,,2,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[1].appl.middleware.ExampleService,#failed_proofs,,,0,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[1].appl.middleware.ExampleService,#loc_proof_send,,,21,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[1].nic.phy80211p,busyTime,,,0.005956038095238,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[1].nic.mac1609_4,ReceivedUnicastPackets,,,0,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[1].nic.mac1609_4,ReceivedBroadcasts,,,3269,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[1].nic.mac1609_4,SentPackets,,,295,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[1].nic.mac1609_4,SentAcknowledgements,,,0,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[1].nic.mac1609_4,SNIRLostPackets,,,623,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[1].nic.mac1609_4,RXTXLostPackets,,,116,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[1].nic.mac1609_4,TotalLostPackets,,,739,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[1].nic.mac1609_4,DroppedPacketsInMac,,,0,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[1].nic.mac1609_4,TooLittleTime,,,0,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[1].nic.mac1609_4,TimesIntoBackoff,,,301,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[1].nic.mac1609_4,SlotsBackoff,,,2297,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[1].nic.mac1609_4,NumInternalContention,,,0,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[1].nic.mac1609_4,totalBusyTime,,,0.66411917416,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[6].appl.middleware.CaService,#cam_sent,,,342,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[6].appl.middleware.ExampleService,#full_proofs,,,0,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[6].appl.middleware.ExampleService,#half_proofs,,,2,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[6].appl.middleware.ExampleService,#failed_proofs,,,0,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[6].appl.middleware.ExampleService,#loc_proof_send,,,30,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[6].nic.phy80211p,busyTime,,,0.0085353277310924,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[6].nic.mac1609_4,ReceivedUnicastPackets,,,0,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[6].nic.mac1609_4,ReceivedBroadcasts,,,6001,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[6].nic.mac1609_4,SentPackets,,,372,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[6].nic.mac1609_4,SentAcknowledgements,,,0,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[6].nic.mac1609_4,SNIRLostPackets,,,344,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[6].nic.mac1609_4,RXTXLostPackets,,,184,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[6].nic.mac1609_4,TotalLostPackets,,,528,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[6].nic.mac1609_4,DroppedPacketsInMac,,,0,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[6].nic.mac1609_4,TooLittleTime,,,0,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[6].nic.mac1609_4,TimesIntoBackoff,,,379,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[6].nic.mac1609_4,SlotsBackoff,,,2829,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[6].nic.mac1609_4,NumInternalContention,,,0,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[6].nic.mac1609_4,totalBusyTime,,,1.054052,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[19].appl.middleware.CaService,#cam_sent,,,210,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[19].appl.middleware.ExampleService,#full_proofs,,,0,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[19].appl.middleware.ExampleService,#half_proofs,,,1,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[19].appl.middleware.ExampleService,#failed_proofs,,,0,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[19].appl.middleware.ExampleService,#loc_proof_send,,,24,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[19].nic.phy80211p,busyTime,,,0.010760421052632,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[19].nic.mac1609_4,ReceivedUnicastPackets,,,0,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[19].nic.mac1609_4,ReceivedBroadcasts,,,4535,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[19].nic.mac1609_4,SentPackets,,,234,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[19].nic.mac1609_4,SentAcknowledgements,,,0,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[19].nic.mac1609_4,SNIRLostPackets,,,579,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[19].nic.mac1609_4,RXTXLostPackets,,,243,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[19].nic.mac1609_4,TotalLostPackets,,,822,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[19].nic.mac1609_4,DroppedPacketsInMac,,,0,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[19].nic.mac1609_4,TooLittleTime,,,0,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[19].nic.mac1609_4,TimesIntoBackoff,,,241,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[19].nic.mac1609_4,SlotsBackoff,,,1714,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[19].nic.mac1609_4,NumInternalContention,,,0,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[19].nic.mac1609_4,totalBusyTime,,,0.837314515871,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[22].appl.middleware.CaService,#cam_sent,,,188,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[22].appl.middleware.ExampleService,#full_proofs,,,0,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[22].appl.middleware.ExampleService,#half_proofs,,,0,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[22].appl.middleware.ExampleService,#failed_proofs,,,0,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[22].appl.middleware.ExampleService,#loc_proof_send,,,17,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[22].nic.phy80211p,busyTime,,,0.011638714285714,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[22].nic.mac1609_4,ReceivedUnicastPackets,,,0,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[22].nic.mac1609_4,ReceivedBroadcasts,,,3500,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[22].nic.mac1609_4,SentPackets,,,205,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[22].nic.mac1609_4,SentAcknowledgements,,,0,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[22].nic.mac1609_4,SNIRLostPackets,,,569,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[22].nic.mac1609_4,RXTXLostPackets,,,191,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[22].nic.mac1609_4,TotalLostPackets,,,760,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[22].nic.mac1609_4,DroppedPacketsInMac,,,0,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[22].nic.mac1609_4,TooLittleTime,,,0,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[22].nic.mac1609_4,TimesIntoBackoff,,,208,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[22].nic.mac1609_4,SlotsBackoff,,,1528,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[22].nic.mac1609_4,NumInternalContention,,,0,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[22].nic.mac1609_4,totalBusyTime,,,0.670389449304,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[13].appl.middleware.CaService,#cam_sent,,,337,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[13].appl.middleware.ExampleService,#full_proofs,,,0,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[13].appl.middleware.ExampleService,#half_proofs,,,2,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[13].appl.middleware.ExampleService,#failed_proofs,,,0,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[13].appl.middleware.ExampleService,#loc_proof_send,,,34,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[13].nic.phy80211p,busyTime,,,0.0099897657657655,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[13].nic.mac1609_4,ReceivedUnicastPackets,,,0,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[13].nic.mac1609_4,ReceivedBroadcasts,,,6428,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[13].nic.mac1609_4,SentPackets,,,371,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[13].nic.mac1609_4,SentAcknowledgements,,,0,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[13].nic.mac1609_4,SNIRLostPackets,,,524,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[13].nic.mac1609_4,RXTXLostPackets,,,278,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[13].nic.mac1609_4,TotalLostPackets,,,802,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[13].nic.mac1609_4,DroppedPacketsInMac,,,0,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[13].nic.mac1609_4,TooLittleTime,,,0,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[13].nic.mac1609_4,TimesIntoBackoff,,,377,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[13].nic.mac1609_4,SlotsBackoff,,,2903,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[13].nic.mac1609_4,NumInternalContention,,,0,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[13].nic.mac1609_4,totalBusyTime,,,1.140659819903,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[8].appl.middleware.CaService,#cam_sent,,,352,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[8].appl.middleware.ExampleService,#full_proofs,,,0,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[8].appl.middleware.ExampleService,#half_proofs,,,2,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[8].appl.middleware.ExampleService,#failed_proofs,,,0,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[8].appl.middleware.ExampleService,#loc_proof_send,,,39,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[8].nic.phy80211p,busyTime,,,0.009696235294117,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[8].nic.mac1609_4,ReceivedUnicastPackets,,,0,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[8].nic.mac1609_4,ReceivedBroadcasts,,,7284,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[8].nic.mac1609_4,SentPackets,,,391,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[8].nic.mac1609_4,SentAcknowledgements,,,0,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[8].nic.mac1609_4,SNIRLostPackets,,,981,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[8].nic.mac1609_4,RXTXLostPackets,,,331,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[8].nic.mac1609_4,TotalLostPackets,,,1312,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[8].nic.mac1609_4,DroppedPacketsInMac,,,0,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[8].nic.mac1609_4,TooLittleTime,,,0,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[8].nic.mac1609_4,TimesIntoBackoff,,,395,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[8].nic.mac1609_4,SlotsBackoff,,,2877,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[8].nic.mac1609_4,NumInternalContention,,,0,,
No_Obstacles-1-20191117-11:36:47-6118,scalar,World.node[8].nic.mac1609_4,totalBusyTime,,,1.348463451082,,
