run,type,module,name,attrname,attrvalue,value,vectime,vecvalue
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[7].appl.middleware.ExampleService,#full_proofs,,,1,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[7].appl.middleware.ExampleService,#half_proofs,,,1,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[7].appl.middleware.ExampleService,#failed_proofs,,,0,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[7].appl.middleware.ExampleService,#loc_proof_send,,,10,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[7].nic.phy80211p,busyTime,,,0.0033767804878048,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[7].nic.mac1609_4,ReceivedUnicastPackets,,,0,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[7].nic.mac1609_4,ReceivedBroadcasts,,,1668,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[7].nic.mac1609_4,SentPackets,,,278,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[7].nic.mac1609_4,SentAcknowledgements,,,0,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[7].nic.mac1609_4,SNIRLostPackets,,,45,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[7].nic.mac1609_4,RXTXLostPackets,,,21,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[7].nic.mac1609_4,TotalLostPackets,,,66,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[7].nic.mac1609_4,DroppedPacketsInMac,,,0,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[7].nic.mac1609_4,TooLittleTime,,,0,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[7].nic.mac1609_4,TimesIntoBackoff,,,280,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[7].nic.mac1609_4,SlotsBackoff,,,2181,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[7].nic.mac1609_4,NumInternalContention,,,0,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[7].nic.mac1609_4,totalBusyTime,,,0.320046,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[1].appl.middleware.CaService,#cam_sent,,,547,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[1].appl.middleware.ExampleService,#full_proofs,,,0,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[1].appl.middleware.ExampleService,#half_proofs,,,2,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[1].appl.middleware.ExampleService,#failed_proofs,,,0,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[1].appl.middleware.ExampleService,#loc_proof_send,,,19,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[1].nic.phy80211p,busyTime,,,0.0025845652173913,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[1].nic.mac1609_4,ReceivedUnicastPackets,,,0,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[1].nic.mac1609_4,ReceivedBroadcasts,,,2813,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[1].nic.mac1609_4,SentPackets,,,566,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[1].nic.mac1609_4,SentAcknowledgements,,,0,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[1].nic.mac1609_4,SNIRLostPackets,,,124,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[1].nic.mac1609_4,RXTXLostPackets,,,44,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[1].nic.mac1609_4,TotalLostPackets,,,168,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[1].nic.mac1609_4,DroppedPacketsInMac,,,0,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[1].nic.mac1609_4,TooLittleTime,,,0,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[1].nic.mac1609_4,TimesIntoBackoff,,,568,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[1].nic.mac1609_4,SlotsBackoff,,,4177,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[1].nic.mac1609_4,NumInternalContention,,,0,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[1].nic.mac1609_4,totalBusyTime,,,0.564358068727,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[2].appl.middleware.CaService,#cam_sent,,,581,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[2].appl.middleware.ExampleService,#full_proofs,,,0,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[2].appl.middleware.ExampleService,#half_proofs,,,3,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[2].appl.middleware.ExampleService,#failed_proofs,,,1,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[2].appl.middleware.ExampleService,#loc_proof_send,,,27,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[2].nic.phy80211p,busyTime,,,0.0029243302752293,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[2].nic.mac1609_4,ReceivedUnicastPackets,,,0,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[2].nic.mac1609_4,ReceivedBroadcasts,,,3844,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[2].nic.mac1609_4,SentPackets,,,608,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[2].nic.mac1609_4,SentAcknowledgements,,,0,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[2].nic.mac1609_4,SNIRLostPackets,,,94,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[2].nic.mac1609_4,RXTXLostPackets,,,59,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[2].nic.mac1609_4,TotalLostPackets,,,153,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[2].nic.mac1609_4,DroppedPacketsInMac,,,0,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[2].nic.mac1609_4,TooLittleTime,,,0,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[2].nic.mac1609_4,TimesIntoBackoff,,,611,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[2].nic.mac1609_4,SlotsBackoff,,,4660,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[2].nic.mac1609_4,NumInternalContention,,,0,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[2].nic.mac1609_4,totalBusyTime,,,0.731688246038,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[6].appl.middleware.CaService,#cam_sent,,,419,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[6].appl.middleware.ExampleService,#full_proofs,,,0,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[6].appl.middleware.ExampleService,#half_proofs,,,1,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[6].appl.middleware.ExampleService,#failed_proofs,,,2,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[6].appl.middleware.ExampleService,#loc_proof_send,,,19,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[6].nic.phy80211p,busyTime,,,0.0033653793103448,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[6].nic.mac1609_4,ReceivedUnicastPackets,,,0,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[6].nic.mac1609_4,ReceivedBroadcasts,,,2763,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[6].nic.mac1609_4,SentPackets,,,438,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[6].nic.mac1609_4,SentAcknowledgements,,,0,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[6].nic.mac1609_4,SNIRLostPackets,,,863,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[6].nic.mac1609_4,RXTXLostPackets,,,37,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[6].nic.mac1609_4,TotalLostPackets,,,900,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[6].nic.mac1609_4,DroppedPacketsInMac,,,0,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[6].nic.mac1609_4,TooLittleTime,,,0,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[6].nic.mac1609_4,TimesIntoBackoff,,,439,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[6].nic.mac1609_4,SlotsBackoff,,,3290,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[6].nic.mac1609_4,NumInternalContention,,,0,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[6].nic.mac1609_4,totalBusyTime,,,0.650126074898,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[0].appl.middleware.CaService,#cam_sent,,,632,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[0].appl.middleware.ExampleService,#full_proofs,,,0,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[0].appl.middleware.ExampleService,#half_proofs,,,3,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[0].appl.middleware.ExampleService,#failed_proofs,,,0,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[0].appl.middleware.ExampleService,#loc_proof_send,,,26,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[0].nic.phy80211p,busyTime,,,0.0027509482071713,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[0].nic.mac1609_4,ReceivedUnicastPackets,,,0,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[0].nic.mac1609_4,ReceivedBroadcasts,,,3401,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[0].nic.mac1609_4,SentPackets,,,658,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[0].nic.mac1609_4,SentAcknowledgements,,,0,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[0].nic.mac1609_4,SNIRLostPackets,,,866,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[0].nic.mac1609_4,RXTXLostPackets,,,55,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[0].nic.mac1609_4,TotalLostPackets,,,921,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[0].nic.mac1609_4,DroppedPacketsInMac,,,0,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[0].nic.mac1609_4,TooLittleTime,,,0,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[0].nic.mac1609_4,TimesIntoBackoff,,,660,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[0].nic.mac1609_4,SlotsBackoff,,,5040,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[0].nic.mac1609_4,NumInternalContention,,,0,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[0].nic.mac1609_4,totalBusyTime,,,0.792042,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[13].appl.middleware.CaService,#cam_sent,,,164,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[13].appl.middleware.ExampleService,#full_proofs,,,0,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[13].appl.middleware.ExampleService,#half_proofs,,,1,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[13].appl.middleware.ExampleService,#failed_proofs,,,0,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[13].appl.middleware.ExampleService,#loc_proof_send,,,6,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[13].nic.phy80211p,busyTime,,,0.0036163265306122,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[13].nic.mac1609_4,ReceivedUnicastPackets,,,0,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[13].nic.mac1609_4,ReceivedBroadcasts,,,824,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[13].nic.mac1609_4,SentPackets,,,170,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[13].nic.mac1609_4,SentAcknowledgements,,,0,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[13].nic.mac1609_4,SNIRLostPackets,,,278,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[13].nic.mac1609_4,RXTXLostPackets,,,6,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[13].nic.mac1609_4,TotalLostPackets,,,284,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[13].nic.mac1609_4,DroppedPacketsInMac,,,0,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[13].nic.mac1609_4,TooLittleTime,,,0,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[13].nic.mac1609_4,TimesIntoBackoff,,,170,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[13].nic.mac1609_4,SlotsBackoff,,,1311,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[13].nic.mac1609_4,NumInternalContention,,,0,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[13].nic.mac1609_4,totalBusyTime,,,0.20161,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[14].appl.middleware.CaService,#cam_sent,,,168,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[14].appl.middleware.ExampleService,#full_proofs,,,0,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[14].appl.middleware.ExampleService,#half_proofs,,,1,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[14].appl.middleware.ExampleService,#failed_proofs,,,0,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[14].appl.middleware.ExampleService,#loc_proof_send,,,5,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[14].nic.phy80211p,busyTime,,,0.00365616,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[14].nic.mac1609_4,ReceivedUnicastPackets,,,0,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[14].nic.mac1609_4,ReceivedBroadcasts,,,850,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[14].nic.mac1609_4,SentPackets,,,173,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[14].nic.mac1609_4,SentAcknowledgements,,,0,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[14].nic.mac1609_4,SNIRLostPackets,,,286,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[14].nic.mac1609_4,RXTXLostPackets,,,5,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[14].nic.mac1609_4,TotalLostPackets,,,291,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[14].nic.mac1609_4,DroppedPacketsInMac,,,0,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[14].nic.mac1609_4,TooLittleTime,,,0,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[14].nic.mac1609_4,TimesIntoBackoff,,,173,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[14].nic.mac1609_4,SlotsBackoff,,,1124,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[14].nic.mac1609_4,NumInternalContention,,,0,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[14].nic.mac1609_4,totalBusyTime,,,0.207509,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[8].appl.middleware.CaService,#cam_sent,,,482,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[8].appl.middleware.ExampleService,#full_proofs,,,0,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[8].appl.middleware.ExampleService,#half_proofs,,,3,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[8].appl.middleware.ExampleService,#failed_proofs,,,0,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[8].appl.middleware.ExampleService,#loc_proof_send,,,25,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[8].nic.phy80211p,busyTime,,,0.0034375418994413,,
No_Obstacles_Night-2-20191117-11:10:22-4847,scalar,World.node[8].nic.mac1609_4,ReceivedUnicastPackets,,,0,,
