run,type,module,name,attrname,attrvalue,value,vectime,vecvalue
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[3].nic.mac1609_4,NumInternalContention,,,0,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[3].nic.mac1609_4,totalBusyTime,,,0.022222,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[9].appl.middleware.CaService,#cam_sent,,,104,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[9].appl.middleware.ExampleService,#full_proofs,,,0,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[9].appl.middleware.ExampleService,#half_proofs,,,0,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[9].appl.middleware.ExampleService,#failed_proofs,,,1,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[9].appl.middleware.ExampleService,#loc_proof_send,,,2,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[9].nic.phy80211p,busyTime,,,0.00043070967741936,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[9].nic.mac1609_4,ReceivedUnicastPackets,,,0,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[9].nic.mac1609_4,ReceivedBroadcasts,,,56,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[9].nic.mac1609_4,SentPackets,,,106,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[9].nic.mac1609_4,SentAcknowledgements,,,0,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[9].nic.mac1609_4,SNIRLostPackets,,,26,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[9].nic.mac1609_4,RXTXLostPackets,,,0,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[9].nic.mac1609_4,TotalLostPackets,,,26,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[9].nic.mac1609_4,DroppedPacketsInMac,,,0,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[9].nic.mac1609_4,TooLittleTime,,,0,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[9].nic.mac1609_4,TimesIntoBackoff,,,106,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[9].nic.mac1609_4,SlotsBackoff,,,763,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[9].nic.mac1609_4,NumInternalContention,,,0,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[9].nic.mac1609_4,totalBusyTime,,,0.030642,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[21].appl.middleware.CaService,#cam_sent,,,34,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[21].appl.middleware.ExampleService,#full_proofs,,,0,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[21].appl.middleware.ExampleService,#half_proofs,,,0,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[21].appl.middleware.ExampleService,#failed_proofs,,,0,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[21].appl.middleware.ExampleService,#loc_proof_send,,,0,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[21].nic.phy80211p,busyTime,,,0.002868,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[21].nic.mac1609_4,ReceivedUnicastPackets,,,0,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[21].nic.mac1609_4,ReceivedBroadcasts,,,169,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[21].nic.mac1609_4,SentPackets,,,34,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[21].nic.mac1609_4,SentAcknowledgements,,,0,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[21].nic.mac1609_4,SNIRLostPackets,,,6,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[21].nic.mac1609_4,RXTXLostPackets,,,0,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[21].nic.mac1609_4,TotalLostPackets,,,6,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[21].nic.mac1609_4,DroppedPacketsInMac,,,0,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[21].nic.mac1609_4,TooLittleTime,,,0,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[21].nic.mac1609_4,TimesIntoBackoff,,,34,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[21].nic.mac1609_4,SlotsBackoff,,,262,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[21].nic.mac1609_4,NumInternalContention,,,0,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[21].nic.mac1609_4,totalBusyTime,,,0.034266,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[0].appl.middleware.CaService,#cam_sent,,,208,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[0].appl.middleware.ExampleService,#full_proofs,,,0,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[0].appl.middleware.ExampleService,#half_proofs,,,1,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[0].appl.middleware.ExampleService,#failed_proofs,,,0,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[0].appl.middleware.ExampleService,#loc_proof_send,,,3,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[0].nic.phy80211p,busyTime,,,0.0010548679245283,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[0].nic.mac1609_4,ReceivedUnicastPackets,,,0,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[0].nic.mac1609_4,ReceivedBroadcasts,,,660,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[0].nic.mac1609_4,SentPackets,,,211,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[0].nic.mac1609_4,SentAcknowledgements,,,0,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[0].nic.mac1609_4,SNIRLostPackets,,,27,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[0].nic.mac1609_4,RXTXLostPackets,,,1,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[0].nic.mac1609_4,TotalLostPackets,,,28,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[0].nic.mac1609_4,DroppedPacketsInMac,,,0,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[0].nic.mac1609_4,TooLittleTime,,,0,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[0].nic.mac1609_4,TimesIntoBackoff,,,211,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[0].nic.mac1609_4,SlotsBackoff,,,1766,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[0].nic.mac1609_4,NumInternalContention,,,0,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[0].nic.mac1609_4,totalBusyTime,,,0.146283,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[1].appl.middleware.CaService,#cam_sent,,,274,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[1].appl.middleware.ExampleService,#full_proofs,,,0,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[1].appl.middleware.ExampleService,#half_proofs,,,0,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[1].appl.middleware.ExampleService,#failed_proofs,,,1,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[1].appl.middleware.ExampleService,#loc_proof_send,,,6,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[1].nic.phy80211p,busyTime,,,0.0013043047619048,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[1].nic.mac1609_4,ReceivedUnicastPackets,,,0,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[1].nic.mac1609_4,ReceivedBroadcasts,,,822,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[1].nic.mac1609_4,SentPackets,,,280,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[1].nic.mac1609_4,SentAcknowledgements,,,0,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[1].nic.mac1609_4,SNIRLostPackets,,,22,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[1].nic.mac1609_4,RXTXLostPackets,,,5,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[1].nic.mac1609_4,TotalLostPackets,,,27,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[1].nic.mac1609_4,DroppedPacketsInMac,,,0,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[1].nic.mac1609_4,TooLittleTime,,,0,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[1].nic.mac1609_4,TimesIntoBackoff,,,280,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[1].nic.mac1609_4,SlotsBackoff,,,2110,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[1].nic.mac1609_4,NumInternalContention,,,0,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[1].nic.mac1609_4,totalBusyTime,,,0.182216,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[6].appl.middleware.CaService,#cam_sent,,,342,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[6].appl.middleware.ExampleService,#full_proofs,,,1,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[6].appl.middleware.ExampleService,#half_proofs,,,0,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[6].appl.middleware.ExampleService,#failed_proofs,,,0,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[6].appl.middleware.ExampleService,#loc_proof_send,,,7,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[6].nic.phy80211p,busyTime,,,0.0011153613445378,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[6].nic.mac1609_4,ReceivedUnicastPackets,,,0,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[6].nic.mac1609_4,ReceivedBroadcasts,,,744,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[6].nic.mac1609_4,SentPackets,,,349,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[6].nic.mac1609_4,SentAcknowledgements,,,0,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[6].nic.mac1609_4,SNIRLostPackets,,,75,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[6].nic.mac1609_4,RXTXLostPackets,,,9,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[6].nic.mac1609_4,TotalLostPackets,,,84,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[6].nic.mac1609_4,DroppedPacketsInMac,,,0,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[6].nic.mac1609_4,TooLittleTime,,,0,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[6].nic.mac1609_4,TimesIntoBackoff,,,354,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[6].nic.mac1609_4,SlotsBackoff,,,2640,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[6].nic.mac1609_4,NumInternalContention,,,0,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[6].nic.mac1609_4,totalBusyTime,,,0.189637,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[19].appl.middleware.CaService,#cam_sent,,,210,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[19].appl.middleware.ExampleService,#full_proofs,,,0,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[19].appl.middleware.ExampleService,#half_proofs,,,2,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[19].appl.middleware.ExampleService,#failed_proofs,,,0,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[19].appl.middleware.ExampleService,#loc_proof_send,,,8,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[19].nic.phy80211p,busyTime,,,0.0030182105263158,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[19].nic.mac1609_4,ReceivedUnicastPackets,,,0,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[19].nic.mac1609_4,ReceivedBroadcasts,,,1318,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[19].nic.mac1609_4,SentPackets,,,218,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[19].nic.mac1609_4,SentAcknowledgements,,,0,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[19].nic.mac1609_4,SNIRLostPackets,,,102,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[19].nic.mac1609_4,RXTXLostPackets,,,7,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[19].nic.mac1609_4,TotalLostPackets,,,109,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[19].nic.mac1609_4,DroppedPacketsInMac,,,0,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[19].nic.mac1609_4,TooLittleTime,,,0,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[19].nic.mac1609_4,TimesIntoBackoff,,,221,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[19].nic.mac1609_4,SlotsBackoff,,,1582,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[19].nic.mac1609_4,NumInternalContention,,,0,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[19].nic.mac1609_4,totalBusyTime,,,0.264114000594,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[22].appl.middleware.CaService,#cam_sent,,,188,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[22].appl.middleware.ExampleService,#full_proofs,,,0,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[22].appl.middleware.ExampleService,#half_proofs,,,1,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[22].appl.middleware.ExampleService,#failed_proofs,,,0,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[22].appl.middleware.ExampleService,#loc_proof_send,,,6,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[22].nic.phy80211p,busyTime,,,0.0030958571428571,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[22].nic.mac1609_4,ReceivedUnicastPackets,,,0,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[22].nic.mac1609_4,ReceivedBroadcasts,,,970,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[22].nic.mac1609_4,SentPackets,,,194,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[22].nic.mac1609_4,SentAcknowledgements,,,0,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[22].nic.mac1609_4,SNIRLostPackets,,,103,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[22].nic.mac1609_4,RXTXLostPackets,,,3,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[22].nic.mac1609_4,TotalLostPackets,,,106,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[22].nic.mac1609_4,DroppedPacketsInMac,,,0,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[22].nic.mac1609_4,TooLittleTime,,,0,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[22].nic.mac1609_4,TimesIntoBackoff,,,194,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[22].nic.mac1609_4,SlotsBackoff,,,1359,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[22].nic.mac1609_4,NumInternalContention,,,0,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[22].nic.mac1609_4,totalBusyTime,,,0.20387400771,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[13].appl.middleware.CaService,#cam_sent,,,337,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[13].appl.middleware.ExampleService,#full_proofs,,,1,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[13].appl.middleware.ExampleService,#half_proofs,,,1,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[13].appl.middleware.ExampleService,#failed_proofs,,,0,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[13].appl.middleware.ExampleService,#loc_proof_send,,,8,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[13].nic.phy80211p,busyTime,,,0.002449009009009,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[13].nic.mac1609_4,ReceivedUnicastPackets,,,0,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[13].nic.mac1609_4,ReceivedBroadcasts,,,1564,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[13].nic.mac1609_4,SentPackets,,,345,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[13].nic.mac1609_4,SentAcknowledgements,,,0,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[13].nic.mac1609_4,SNIRLostPackets,,,116,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[13].nic.mac1609_4,RXTXLostPackets,,,5,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[13].nic.mac1609_4,TotalLostPackets,,,121,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[13].nic.mac1609_4,DroppedPacketsInMac,,,0,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[13].nic.mac1609_4,TooLittleTime,,,0,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[13].nic.mac1609_4,TimesIntoBackoff,,,346,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[13].nic.mac1609_4,SlotsBackoff,,,2582,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[13].nic.mac1609_4,NumInternalContention,,,0,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[13].nic.mac1609_4,totalBusyTime,,,0.325745041452,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[8].appl.middleware.CaService,#cam_sent,,,352,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[8].appl.middleware.ExampleService,#full_proofs,,,0,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[8].appl.middleware.ExampleService,#half_proofs,,,2,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[8].appl.middleware.ExampleService,#failed_proofs,,,0,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[8].appl.middleware.ExampleService,#loc_proof_send,,,13,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[8].nic.phy80211p,busyTime,,,0.0022330588235294,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[8].nic.mac1609_4,ReceivedUnicastPackets,,,0,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[8].nic.mac1609_4,ReceivedBroadcasts,,,1804,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[8].nic.mac1609_4,SentPackets,,,365,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[8].nic.mac1609_4,SentAcknowledgements,,,0,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[8].nic.mac1609_4,SNIRLostPackets,,,69,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[8].nic.mac1609_4,RXTXLostPackets,,,17,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[8].nic.mac1609_4,TotalLostPackets,,,86,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[8].nic.mac1609_4,DroppedPacketsInMac,,,0,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[8].nic.mac1609_4,TooLittleTime,,,0,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[8].nic.mac1609_4,TimesIntoBackoff,,,367,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[8].nic.mac1609_4,SlotsBackoff,,,2773,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[8].nic.mac1609_4,NumInternalContention,,,0,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[8].nic.mac1609_4,totalBusyTime,,,0.362189,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[35].appl.middleware.CaService,#cam_sent,,,144,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[35].appl.middleware.ExampleService,#full_proofs,,,0,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[35].appl.middleware.ExampleService,#half_proofs,,,0,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[35].appl.middleware.ExampleService,#failed_proofs,,,0,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[35].appl.middleware.ExampleService,#loc_proof_send,,,1,,
Obstacles-2-20191117-12:27:55-19092,scalar,World.node[35].nic.phy80211p,busyTime,,,0.0021047441860465,,
